Module,ASIC,Channel,Count,Gain,Offset,StraightFit,FullFit,Centre1,Centre2,Centre3,Centre4
1,3,37,28055,15.4661,-3803.05,114.976,5720.1,451.548,579.831,600.617,620.784
1,3,38,28224,15.4854,-3740.65,74142,15083.5,446.132,589.203,588.905,609.617
1,3,39,28459,15.4401,-3781.37,23.3249,5698.73,451.015,578.854,600.429,620.666
1,3,40,27778,15.3417,-3623.51,52951,15117.1,442.183,582.759,595.283,604.01
1,3,41,27689,22.1909,-7879.38,37431.6,13185,500.878,580.845,601.393,621.754
1,3,42,27674,15.5817,-3750.59,261.51,5535.76,444.876,571.631,593.533,612.56
1,3,43,27399,15.6056,-3680.81,1044.29,6143.38,439.625,566.416,588.865,606.409
1,3,44,27599,15.4509,-3717.56,58.2836,5594.52,446.679,573.922,595.803,616.469
1,3,45,27716,15.5971,-3840.11,95.0482,5887.14,450.172,577.026,598.262,617.912
1,3,46,27175,15.9231,-3952.17,35763.7,14231.3,447.174,581.928,587.138,609.349
1,3,47,27443,15.6121,-3802.31,1374.85,5228.88,447.264,573.671,596.738,613.856
1,3,48,27128,15.6164,-3593.84,63.7504,5913.39,433.874,560.424,581.739,601.474
1,3,49,27073,15.4608,-3657.28,57.1984,5017.96,442.504,569.701,591.343,612.298
1,3,50,26871,14.5653,-3311.84,301946,14211.4,448.375,611.296,587.842,609.696
1,3,51,26933,17.69,-4980.8,36461.3,7642.06,460.606,582.09,586.913,606.279
1,3,52,26787,15.6474,-3664.26,418.751,5072.41,437.727,562.75,585.607,605.127
1,3,53,26775,13.8574,-3104.19,177417,5026.82,458.445,585.512,642.437,626.194
1,3,54,26449,15.5833,-3710.41,937.823,5175.04,441.989,570.614,589.914,609.546
1,3,55,26490,15.6746,-3848.65,634.554,5203.42,448.492,574.314,596.758,614.889
1,3,56,26646,15.6649,-3716.54,952.579,5191.63,440.206,566.777,588.734,606.388
1,3,57,26495,23.4985,-8656,52502.2,12009.3,506.612,580.348,600.917,620.938
1,3,58,26343,25.007,-9612.06,75281.6,12723,515.001,582.113,602.797,622.547
1,3,59,26350,17.4795,-4901.45,31195.9,7746.28,461.758,583.717,589.021,610.159
1,3,60,25799,15.559,-3709.66,183.287,5185.49,443.101,569.657,590.433,612.136
1,3,61,26676,17.2976,-5130.7,100998,7224090,484.009,583.513,626.86,626.883
1,3,62,26140,15.5764,-3974.28,92.9727,5301.61,459.36,586.638,607.412,627.402
1,3,63,26229,-0.0421491,4857.83,4117850,21675.3,373.339,-6140.6,518.289,544.5
1,3,64,26071,15.5286,-3762.09,130.997,5037.91,447.315,573.762,595.972,616.115
1,3,65,26197,15.6621,-3834.14,942.254,5655.21,447.897,573.856,596.568,614.211
1,3,66,25895,21.9459,-7358.83,154886,16979.4,484.568,571.279,570.641,609.232
1,3,67,25355,15.6585,-3874.9,169.652,5027.15,450.623,576.915,598.346,617.58
1,3,68,25683,15.5155,-3836.38,114.472,4622.5,452.261,580.135,600.855,620.96
1,3,69,25916,15.5859,-3759.32,134.842,5132.41,445.327,572.101,593.689,613.124
1,3,70,25838,21.6109,-7565.19,28172.6,12890.6,499.377,582.675,603.388,623.13
1,3,71,25839,22.7537,-8203.26,43657.6,11702.4,502.967,580.112,600.829,620.89
1,3,72,25693,16.6838,-4470.53,46733.4,13298.6,457.736,587.899,591.573,611.19
1,3,73,25525,0.00825525,4709.24,3726650,27118.9,458.874,585.61,94346.6,625.866
1,3,74,25442,15.623,-3775.12,273.904,5032.47,445.282,571.64,593.573,612.521
1,3,75,25758,15.6202,-3778.17,168.105,5714.7,445.548,572.057,593.654,612.925
1,3,76,25491,17.6929,-4979.93,35353.7,7448.05,460.536,581.754,586.509,606.524
1,3,77,25685,12.6648,-2466.93,384341,37743.6,457.9,584.253,661.897,625.032
1,3,78,25467,16.9749,-4658.5,49509.5,13103.6,461.044,589.139,591.8,612.143
1,3,79,25497,14.081,-2976.3,667677,273231,450.33,617.044,563.123,609.035
1,3,80,25357,11.5728,-1939.43,202846,722308,453.535,584.496,664.876,663.614
1,3,81,24947,15.7156,-4008.13,510.855,4694.26,457.299,584.332,603.975,623.62
1,3,82,25536,15.5629,-3854.42,33.3758,4400.89,452.217,578.713,600.367,620.675
1,3,84,24842,17.7475,-5050.91,43096.5,7004.66,462.932,584.983,589.516,607.008
1,3,85,25265,15.6916,-3818.96,193.427,4971.55,446.171,571.8,593.678,612.822
1,3,86,24886,43.174,-20740.3,1367640,11555.7,571.504,580.961,602.096,621.662
1,3,87,24877,15.6506,-3673.98,108.213,5522.15,438.085,564.069,585.789,605.293
1,3,88,25294,14.2228,-3298.27,78553.5,14444.3,458.354,584.769,632.554,632.077
1,3,89,24774,15.7033,-3787.37,550.167,5028.55,443.673,569.91,591.442,609.74
1,3,90,24957,15.5914,-3856.85,30.3949,4651.66,451.541,578.063,598.954,619.921
1,3,91,25274,15.5479,-3836.21,80.4839,4834.79,451.477,578.023,599.98,619.978
1,3,92,25261,13.8659,-3096.95,88433.8,8684970,456.277,583.506,634.88,634.406
1,3,93,25062,15.5532,-3773.46,186.752,4631.53,447.412,573.412,595.529,616.206
1,3,94,24959,0.00290817,4606.47,3101290,5610.89,455.951,622.946,603.09,412230
1,3,95,24662,15.6945,-3876.43,372.111,4361.89,449.607,575.971,597.194,615.935
1,3,96,24608,15.5641,-3864.12,64.822,4413.6,452.664,580.004,600.686,620.946
1,3,97,24715,15.816,-2575.92,9102.56,21133.2,365.505,484.163,509.585,533.339
1,3,98,24281,17.4998,-5019.85,3428.22,11117.6,469.45,578.855,600.361,620.448
1,3,99,25130,15.5356,-3839.68,6.64247,4525.07,452.003,579.067,600.375,620.689
1,3,100,24624,15.7125,-3797.7,2354.65,4147.25,444.582,567.733,592.986,610.794
1,3,101,24620,22.6669,-8154.23,40589.6,10901.2,502.611,580.451,600.953,620.959
1,3,102,24822,15.7023,-3755.16,165.035,4560.46,441.757,567.585,589.087,608.266
1,3,103,24250,17.7169,-5048.51,32459.3,6854.15,463.818,584.435,589.612,609.918
1,3,104,24624,18.583,-5712.03,7548.47,11457.8,479.722,581.224,602.422,622.469
1,3,105,24533,15.6563,-4019.65,0.845358,5288.09,460.028,586.083,607.166,627.481
1,3,106,24482,17.6476,-4946.98,46700.2,6902.25,459.954,582.56,584.906,606.167
1,3,107,24896,17.238,-4738.45,41421.1,7323.62,459.323,582.543,584.937,611.477
1,3,108,24913,15.6095,-3866.81,313.019,4804.76,451.842,577.264,598.977,620.34
1,3,109,24183,18.1077,-5254.85,3069.03,6903.32,466.524,573.752,591.556,613.015
1,3,110,24573,15.7623,-3897.01,1080.38,4742.47,449.005,574.324,596.827,614.145
1,3,111,24134,13.7635,-3049.12,84199.9,466328,456.178,584.236,635.631,636.317
1,3,112,24524,16.3625,-4315.43,264347,7286.38,459.889,603.945,585.254,605.537
1,3,113,24185,-0.0791859,4899.87,4152050,47331.8,367.462,-1793.3,511.121,534.185
1,3,114,24398,15.7316,-3796.3,24.9549,5030.74,443.585,569.177,590.211,610.071
1,3,115,24535,17.9634,-5137.35,43905.1,7140.68,462.513,582.537,585.124,606.542
1,3,116,24394,15.6563,-3962.41,9.60342,4635.71,456.377,582.355,603.621,623.781
1,3,117,24336,23.6731,-8749.22,59168.5,11231.7,507.042,579.587,600.267,620.64
1,3,118,23952,14.8979,-3628.26,534821,6720.37,464.352,626.784,589.915,610.731
1,3,119,24075,15.7135,-3843.47,57.3656,4608.34,447.145,572.565,594.09,613.813
1,3,120,23982,15.7036,-3838.72,38.6671,4791.43,447.112,572.699,594.09,613.9
1,3,121,23877,17.1998,-4785.76,42458.7,7565.92,462.029,587.637,595.782,608.802
1,3,122,23858,0.343906,4442.7,2998670,27280.3,366.152,488.923,467.192,4082.76
1,3,123,24121,15.7137,-3850.24,553.065,4311.57,447.441,573.194,595.227,613.435
1,3,124,24035,15.7469,-3788.92,13.7337,4142.08,442.761,567.884,589.091,609.281
1,3,125,23911,0.0134678,4705.63,3723680,10368.1,458.906,584.813,58241.4,643.517
1,3,126,24025,15.3356,-3753.64,1369.43,31293.1,452.075,582.844,600.91,623.243
1,3,127,24409,15.771,-3902.51,867.335,4226.26,449.155,574.187,596.737,614.381
1,4,11,148882,15.071,-3116.03,1106.58,70465.8,417.575,550.067,571.58,590.277
1,4,12,145669,15.2976,-3251.74,1629.82,60780.7,420.175,551.205,571.966,590.099
1,4,13,153286,15.3163,-3395.11,1077.24,62085.8,429.094,559.662,580.407,599.123
1,4,14,159182,15.3138,-3330.06,683.821,61470.8,424.976,555.535,575.624,595.515
1,4,15,165362,15.3308,-3259.96,1147.83,65151.7,419.851,550.474,570.9,589.743
1,4,16,169163,15.1045,-2954.88,931.475,67569.9,405.979,538.671,558.61,578.84
1,4,17,171995,15.4082,-3395.26,672.85,66202,426.603,556.335,576.361,596.083
1,4,18,172557,15.5476,-3486.07,621.983,66032.5,428.644,557.23,576.759,596.799
1,4,19,174785,15.4085,-3470.69,948.897,69269,431.441,561.289,581.588,600.614
1,4,20,174059,15.3252,-3465.1,847.61,67539.5,433.435,563.971,584.238,603.643
1,4,21,194000,15.2676,-3332.09,1121.08,83441.9,426.351,557.119,578.404,596.814
1,4,28,196835,15.2232,-3307.47,926.059,95008.7,426.011,556.989,578.432,597.083
1,4,29,177817,15.3841,-3508.82,710.878,70277.6,434.647,564.542,584.825,604.282
1,4,30,175795,15.5309,-3413.18,781.578,80454.1,424.367,553.087,573.186,592.34
1,4,31,178478,15.2152,-3239.4,51.3175,73288.4,422.016,552.212,573.211,594.319
1,4,32,176214,15.4551,-3536.89,1291.56,71306.2,434.369,564.095,584.19,602.849
1,4,33,175087,15.2855,-3111.06,1035.92,70390.2,411.387,542.114,563.063,581.753
1,4,34,170939,15.3449,-3402.45,1383.98,53851,428.731,559.231,579.934,598.263
1,4,35,167709,15.2389,-3316.57,183.941,78920.5,426.377,556.743,577.113,598.441
1,4,36,165891,15.1926,-3437.5,761.146,73167,435.424,566.93,587.641,607.107
1,4,37,159083,11.4825,-1741.99,775978,70459.9,444.939,656.108,596.934,618.368
1,4,38,178976,15.2247,-3435.25,1065.76,97353,434.348,565.348,586.879,605.302
1,4,63,156302,15.2247,-3435.25,0,3055.72,0,0,0,0
1,4,89,161426,15.3121,-3554.77,854.697,100796,439.725,570.545,589.618,610.698
1,4,90,126478,15.5573,-3469.54,494.536,52271,427.331,555.599,575.6,595.296
1,4,91,130286,15.3509,-3454.15,715.173,48315.4,432.025,562.293,582.348,602.118
1,4,92,136400,15.5108,-3535.87,78.1885,60530.2,433.151,560.662,581.158,602.421
1,4,93,139533,15.4308,-3392.35,714.712,62344.3,425.781,555.37,575.333,594.988
1,4,94,140201,15.431,-3668.37,517.412,57502.6,443.708,572.969,593.38,612.941
1,4,95,141900,15.4265,-3459.67,858.07,57265.5,430.244,559.777,580.29,599.224
1,4,96,137829,15.5478,-3471.82,492.131,61261.5,427.739,556.059,576.152,595.78
1,4,97,137589,0.519943,4468.2,3882770,48225.7,439.262,1739.78,589.307,610.478
1,4,98,133948,15.4256,-3564.43,611.451,63093.2,437.105,566.52,586.876,606.33
1,4,99,139349,16.2218,-3802.38,112.955,64855.9,430.544,552.271,573.054,591.811
1,4,106,148518,15.392,-3542.02,1820.05,60540.6,436.444,566.674,587.473,605.202
1,4,107,139402,15.3533,-3486.42,753.253,52864.5,434.05,564.334,584.373,604.087
1,4,108,141096,15.3067,-3260.71,767.63,61779.4,420.633,551.074,571.839,590.98
1,4,109,141278,15.2851,-3358.67,576.45,57317.8,427.67,558.174,578.894,598.431
1,4,110,141810,15.2781,-3317.43,699.791,54250.4,425.137,556.03,576.114,596.08
1,4,111,139517,15.3271,-3387.02,759.079,58405.3,428.31,558.65,579.207,598.481
1,4,112,136500,15.3457,-3455.96,585.398,51312.4,432.325,562.545,582.443,602.675
1,4,113,133575,15.4003,-3414.17,1144.95,58651.8,428.03,557.452,578.955,596.964
1,4,114,126885,15.5032,-3571.98,597.112,48873.5,435.404,564.218,584.298,603.85
1,4,115,120676,15.3775,-3406.3,754.026,45144.2,428.182,557.814,578.888,597.678
1,4,116,123815,15.2834,-3301.19,926.267,58746.7,423.926,555.1,574.26,595.082
1,5,0,24688,15.7195,-3521.49,227.313,7258.01,426.45,551.856,573.758,592.762
1,5,1,23939,15.8215,-3730.15,23.2701,27439.9,436.883,561.789,582.653,602.43
1,5,2,43672,15.7106,-3486.54,63.2698,26042.7,424.581,549.997,570.79,591.779
1,5,3,6690980,15.7551,-3584.43,161.023,6675370,429.491,554.609,576.337,595.516
1,5,4,24089,15.7479,-3765.09,3.97686,1431230,441.164,566.622,587.442,607.608
1,5,5,24079,15.7495,-3442.33,367.858,9046.48,420.563,545.914,567.801,586.361
1,5,6,6690760,15.8741,-3943.05,16.0206,7107440,448.842,573.428,593.978,613.913
1,5,7,23533,15.7496,-3338.07,113.312,14737.4,414.014,539.151,560.797,580.181
1,5,8,160442,15.8628,-1864.21,17629,28294.7,319.507,441.877,457.209,488.954
1,5,9,23798,15.8189,-3782.55,23.8766,7490.97,440.274,565.136,586.097,605.847
1,5,10,24027,15.8987,-3817.49,19.6727,565539,440.338,564.224,585.293,605.266
1,5,11,6691190,15.7298,-3884.54,2.21854,6720660,449.276,574.802,595.749,615.915
1,5,12,23782,15.8061,-3783.84,176.63,7758.75,440.597,566.169,586.658,606.049
1,5,13,23974,15.7355,-3561.89,292.397,10313.9,428.589,553.786,575.85,594.683
1,5,14,23918,15.766,-3650.85,23.7563,7448.73,433.379,558.813,579.602,599.523
1,5,15,6692650,15.859,-3799.4,60.5564,6675860,440.191,564.86,585.763,605.234
1,5,16,6691040,15.7836,-3716.23,605.507,6675040,437.057,561.734,584.26,602.41
1,5,17,23491,15.7467,-3441.94,353.575,7938.6,420.63,545.901,567.881,586.495
1,5,18,6690560,15.7544,-3536.14,248.048,6674340,426.286,552.468,572.797,592.238
1,5,19,6690760,15.7992,-3630.15,423.409,6675650,431.274,556.477,575.911,597.855
1,5,20,24020,15.7909,-3451.48,25.0209,13569.1,420.086,545.189,566.167,585.947
1,5,21,31274,15.1854,-1698.81,75880.7,14390.9,326.304,435.936,480.461,497.444
1,5,22,23724,15.729,-3582.56,67.4242,12610.4,430.058,555.653,576.892,596.455
1,5,23,24348,15.7574,-3463.08,242.118,10840.3,421.628,547.266,568.514,587.434
1,5,24,23631,15.7993,-3647.95,12.0887,8012.17,432.34,557.182,578.276,598.213
1,5,25,23814,15.7433,-3634.83,132.087,21353.5,433.166,558.119,578.96,600.139
1,5,26,23840,15.7083,-3681.81,162.08,7886.91,437.011,562.296,584.256,603.612
1,5,27,6690280,15.7578,-3532.19,185.253,6673780,425.994,552.134,571.937,592.266
1,5,28,6690430,15.7274,-3685.85,390.137,6796670,436.661,562.041,584.144,602.706
1,5,29,23464,15.7709,-3480.41,115.479,8815.25,422.4,547.845,568.922,588.251
1,5,30,6690410,15.7406,-3661.63,48.2314,6686220,434.79,560.176,581.466,601.131
1,5,31,26174,15.7912,-3686.23,61.0908,21926.4,434.985,560.191,580.413,601.231
1,5,32,27702,15.8778,-2069.01,4006.99,21040.3,330.796,453.719,479.02,493.989
1,5,33,6690470,15.8424,-3716.42,1.7626,6712900,435.488,560.025,580.906,600.977
1,5,34,23411,15.7685,-3595.5,88.7944,7535.75,429.857,554.808,576.388,595.886
1,5,35,23489,15.7724,-3696.88,56.12,7357.27,436.118,561.411,582.496,602.079
1,5,36,23361,15.7425,-3511.05,50.9346,7061.21,425.244,550.593,571.145,592.059
1,5,37,23189,15.827,-3774.5,22.3943,7475.59,439.561,564.248,585.319,605.076
1,5,38,6690200,15.7737,-3723.21,247.043,6674150,437.716,563,584.527,603.364
1,5,39,25359,15.8498,-3793.46,28.4702,10355.2,440.123,564.631,585.703,605.378
1,5,40,23291,15.7427,-3917.3,46.4132,6992.58,450.937,576.542,597.519,617.238
1,5,41,6690440,15.8583,-3793.25,48.5435,6680000,439.84,564.43,585.404,604.924
1,5,42,23168,15.826,-3715.99,36.8552,8060.09,435.89,560.553,581.728,601.376
1,5,43,23567,15.805,-3651.92,6.42761,7178.25,432.442,557.235,578.265,598.295
1,5,44,23294,15.7798,-3471.16,111.608,10581.9,421.599,546.815,568.081,587.372
1,5,45,23170,15.8712,-3692.75,44.4317,1297050,433.154,557.642,578.583,598.114
1,5,46,289191,16.6313,-2270.59,23904.6,57006,326.821,451.578,469.524,478.463
1,5,47,6690270,15.7215,-3626.58,32.3238,6674060,433.174,558.537,579.403,600.169
1,5,48,23082,15.7748,-3554.86,78.5332,7206.17,427.007,552.552,573.285,592.916
1,5,49,6690140,15.7368,-3587.35,91.8111,6673900,430.235,555.291,577.016,596.667
1,5,50,23004,15.7754,-3713.49,523.733,7381.11,437.106,561.915,584.3,602.588
1,5,51,22901,15.7416,-3460.31,45.0107,12930.5,421.999,547.246,568.643,588.379
1,5,52,23379,15.7693,-3456.28,289.218,22401.1,420.931,546.104,567.871,586.604
1,5,53,22794,15.757,-3553.04,85.4422,7465.71,427.413,552.808,574.037,593.475
1,5,54,6689800,15.7872,-3649.55,29.2402,6673500,432.795,557.583,578.896,598.801
1,5,55,23123,15.8096,-3713.88,11.6962,8025.48,436.2,561.12,582.032,601.924
1,5,56,22622,15.6736,-3611.94,1515.12,6813.74,433.639,558.102,582.383,600.061
1,5,57,22364,15.7865,-3631.69,5.00198,6841.29,431.673,556.592,577.63,597.75
1,5,58,24102,15.7673,-3809.91,14.8703,2406440,443.466,568.854,589.374,609.802
1,5,59,22173,15.7246,-3766.61,219.561,626882,441.766,568.06,588.634,608.019
1,5,60,6690140,15.8322,-3666.47,9.31865,6674780,432.63,557.137,578.186,598.227
1,5,61,6865640,15.8502,-3535.72,13.0783,6849580,423.83,548.514,569.257,589.129
1,5,62,22996,15.7753,-3569.92,270.195,3219840,428.081,553.505,573.176,594.763
1,5,63,6689950,15.7239,-3874.53,161.489,6673780,448.921,574.253,594.721,616.147
1,5,64,22872,15.7404,-3698.39,330.485,7353.02,437.08,562.474,584.353,603.016
1,5,65,22780,15.859,-3656.22,27.9661,7589.64,431.272,555.441,576.65,596.581
1,5,66,22592,15.6601,-3467.07,801.289,6659.6,424.44,552.081,570.565,591.975
1,5,67,22793,15.8504,-3792.7,41.2689,7276.65,440.008,564.809,585.536,605.203
1,5,68,23031,15.7733,-3512.64,1.13014,7738.24,424.458,549.662,570.476,590.663
1,5,69,23207,15.9217,-3785.72,2189.11,7505.26,437.365,562.109,584.259,600.23
1,5,70,6689630,15.863,-3665.24,46.9682,6673860,431.718,555.865,577.195,596.893
1,5,71,23048,15.7907,-3684.39,11.3285,118293,434.847,560.066,580.627,600.876
1,5,72,22433,15.7742,-3587.73,314.576,25107.4,429.23,553.841,576.109,595.008
1,5,73,31228,15.7116,-3617.26,78.6087,15482.9,432.865,558.362,578.979,600.082
1,5,74,22874,15.7704,-3309.45,37.6971,7352.18,411.68,536.621,557.997,577.816
1,5,75,22729,15.8486,-3662.52,22.3499,100950,431.916,556.324,577.457,597.245
1,5,76,22579,15.8641,-3802.77,277.617,6483.32,440.139,565.44,585.735,604.88
1,5,77,22491,15.7627,-3703.19,475.523,7079.78,436.867,561.488,584.066,602.638
1,5,78,22061,15.7116,-3792.21,11.3552,7074.93,443.94,569.459,590.677,610.754
1,5,79,22198,15.8225,-3688.87,41.4448,6431.22,434.217,559.285,579.961,599.716
1,5,80,22408,15.8193,-3462.32,110.291,2309570,419.934,545.381,565.558,585.459
1,5,81,23000,15.2271,-3258.58,314241,7149.68,437.482,521.083,584.154,602.404
1,5,82,21679,15.8587,-3544.98,1.20792,7293.01,424.226,548.72,569.381,589.595
1,5,83,22583,15.8679,-3794.13,144.584,7690.9,439.6,564.16,585.338,604.396
1,5,84,22599,15.76,-3530.9,247.735,7131.47,425.851,552.069,571.612,592.172
1,5,85,6689740,15.8004,-3539.76,113.14,6675100,425.567,550.148,570.841,591.91
1,5,86,6689770,15.7744,-3556.06,29.3197,6673990,427.262,552.049,573.211,593.605
1,5,87,6689080,15.7275,-3558.83,222.209,6673710,428.627,553.872,575.842,594.894
1,5,88,21922,15.8108,-3591.03,87.255,18313.5,428.363,553.315,574.497,593.858
1,5,89,22452,15.8735,-3796.47,114.733,12355.2,439.708,563.635,585.272,604.688
1,5,90,22544,15.7399,-3508.29,84.7924,6978.78,425.207,550.01,571.518,591.955
1,5,91,6689730,15.8026,-3789.79,4.32819,7972890,441.25,566.041,586.934,607.239
1,5,92,22106,15.8031,-3568.86,39.5481,8396.81,427.254,552.199,572.636,593.383
1,5,93,22457,15.7296,-3995.74,144.479,6894.59,456.514,581.353,602.594,623.591
1,5,94,22402,15.7657,-3537.68,168.906,6958.24,426.126,552.174,572.085,592.266
1,5,95,6689150,15.7723,-3637.7,9.89341,6673740,432.437,557.462,578.59,598.623
1,5,96,6689120,15.7956,-3706.88,22.0238,6673410,436.113,561.355,581.988,601.981
1,5,97,6689050,15.8798,-3820.57,203.13,6673790,440.859,565.822,586.346,605.48
1,5,98,6689500,15.7185,-3775.52,60.2954,6713360,442.69,568.4,588.778,609.733
1,5,99,6689170,15.753,-3774.3,181.662,6674210,441.494,567.661,587.473,607.824
1,5,100,22079,15.836,-3629.11,172.299,8036.55,430.176,554.37,576.228,595.46
1,5,101,6688570,15.7691,-3789.18,175.198,6681610,441.963,567.95,588.163,607.898
1,5,102,23082,15.778,-3684.97,38.3823,8263.5,435.323,560.048,581.428,601.514
1,5,103,21690,15.8645,-3536.68,24.8991,7177.56,423.517,547.975,568.938,588.617
1,5,104,6688960,15.7549,-3657.42,27.1613,6674010,434.094,559.656,580.405,600.353
1,5,105,21990,15.8749,-3548.84,24.1323,7081.67,423.992,548.462,569.285,588.979
1,5,106,6689300,15.879,-3803.66,72.956,6673990,439.975,564.074,585.441,604.875
1,5,107,6688690,15.7612,-3807.31,36.9402,6769470,443.569,568.466,589.535,610.117
1,5,108,21620,15.7126,-3787.82,8.88145,7066.2,443.64,569.269,590.04,610.62
1,5,109,6688460,15.7973,-3902.79,4.41081,6673310,448.53,573.4,594.403,614.471
1,5,110,21744,15.7939,-3671.87,11.6904,6083.98,433.986,558.962,579.978,599.886
1,5,111,22096,15.7892,-3696.57,70.3722,6569.18,435.684,560.539,581.978,601.506
1,5,112,21737,15.818,-3706.41,14.895,6744.74,435.482,560.418,581.223,601.106
1,5,113,21898,15.835,-3788.17,8.51644,6555.39,440.251,564.715,585.705,605.875
1,5,114,21481,15.7708,-3810.74,49.9717,2042480,443.448,568.762,589.095,609.904
1,5,115,21840,15.8477,-3577.99,12.9294,6370.8,426.622,551.003,572.079,592.03
1,5,116,23099,15.774,-3660.4,52.1745,7833.4,433.736,559.34,579.732,599.827
1,5,117,6688760,15.7376,-3643.96,33.0331,7219290,433.839,558.895,580.262,600.492
1,5,118,21920,15.8009,-3649.72,31.2169,45486,432.339,557.605,578.155,598.14
1,5,119,21447,15.8231,-3795.94,42.6989,7123.6,440.991,565.853,586.857,606.458
1,5,120,6688850,15.7527,-3544.03,81.0069,6673480,426.911,552.783,573.178,593.15
1,5,121,21777,15.7843,-3738.04,130.097,6868.23,438.42,563.395,584.929,604.157
1,5,122,6688410,15.7955,-3534.78,103.134,6674080,425.403,549.834,570.909,591.731
1,5,123,21483,15.8141,-3626.53,133.614,140563,430.577,555.127,576.798,596.064
1,5,124,21571,15.7532,-3828.15,146.545,38996.6,445.117,569.788,591.749,611.44
1,5,125,6688710,15.7952,-3673.12,20.4089,6673290,434.063,559.054,579.614,600.219
1,5,126,6688360,15.8069,-3343.93,71.4381,6674340,412.922,537.475,559.004,578.635
1,5,127,23221,15.775,-3535.02,291.036,8319.02,425.668,551.899,571.462,591.679
2,0,0,1237,-0.98159,5310.53,3935110,842.281,426.373,649.172,567.201,0
2,0,1,1033,-2.32471,5505.69,2701160,678.014,451.419,578.022,0,0
2,0,2,1099,-1.15884,5369.87,3871170,668.062,432.959,574.935,588.409,0
2,0,3,1157,10.1699,-302.785,1722800,653.546,428.777,442.234,585.043,593.201
2,0,4,1368,15.4411,-3611.87,17478.2,1115.16,440.357,564.925,596.005,605.619
2,0,5,1502,15.6211,-3676.12,79873.3,1095.38,440.455,560.939,600.308,596.234
2,0,6,1637,10.9502,-777.009,1603030,694.936,436.453,455.956,590.19,593.857
2,0,7,2096,17.0311,-4129.8,100890,1068.85,430.877,555.693,549.512,586.441
2,0,8,2236,10.9077,-1328.26,1057700,845.589,438.515,657.443,595.686,595.063
2,0,9,2581,1.5441,4040.16,3482780,1541.65,293.233,1010.48,448.125,494.753
2,0,10,2927,-1.39451,6100.06,381304,3595.35,2043.06,549.828,243.748,584.37
2,0,11,3309,16.1065,-3739.53,118388,953.219,431.969,546.903,588.812,579.757
2,0,12,3720,0.108164,4744.19,4044390,5240.58,437.373,4414.49,592.013,592.011
2,0,13,4334,13.1679,-2662.93,510854,1688.82,450.397,633.946,605.791,609.506
2,0,14,4924,7.41793,681.75,1975480,1547.94,423.363,705.277,566.502,583.474
2,0,15,5237,15.9841,-3784.85,116155,1125.55,436.18,563.305,592.561,583.187
2,0,16,5880,15.3587,-3608.72,66571.6,1107.69,440.881,580.547,596.434,600.06
2,0,17,6562,12.0396,-1737.71,527386,1267.15,420.864,573.982,634.408,578.498
2,0,18,6985,14.907,-3258.4,743736,800.196,448.668,596.573,541.51,604.376
2,0,19,7358,-3.33E-05,4824.36,4093480,1990.32,429.456,-9.97E+06,545.229,583.024
2,0,20,8167,14.9505,-3461.31,104864,1616.68,443.149,591.681,599.706,604.508
2,0,21,8709,15.0634,-3338.02,122033,1827.74,431.8,580.214,586.988,590.53
2,0,22,9387,15.674,-3840.68,42099.2,1351.51,448.986,569.485,605.302,608.739
2,0,23,10005,15.211,-3581.25,116951,1427.13,443.576,589.571,598.464,600.634
2,0,24,10419,15.7676,-3654.02,170440,1333.8,435.062,561.563,595.771,579.503
2,0,25,10935,14.8432,-3375.56,145611,1507.82,440.982,593.291,597.226,600.63
2,0,26,11601,15.6545,-3629.51,102776,2630.59,434.795,567.782,592.55,586.199
2,0,27,12163,12.159,-420.087,39054.8,10091,300.217,452.064,476.984,523.336
2,0,28,12573,15.2466,-3539.99,60275.7,1546.11,439.689,578.934,597.219,600.366
2,0,29,13021,15.3206,-3597.85,62129.2,1517.75,441.682,577.463,600.656,600.801
2,0,30,13617,15.3838,-3614.87,51739.5,1373.44,440.726,577.093,597.412,600.681
2,0,31,14041,15.4519,-3539.66,56587.7,1612.64,433.956,569.792,590.337,592.588
2,0,32,14741,14.4663,-3196.02,1695.29,2619.36,441.261,577.289,598.014,624.07
2,0,33,15212,15.4321,-3505.59,48636,2017.43,432.233,568.191,588.108,592.111
2,0,34,15949,15.3556,-3523.51,49548.5,2173.55,435.509,572.625,591.864,596.175
2,0,35,16295,15.6528,-3722.29,54741.3,1728.53,439.858,575.654,592.61,597.159
2,0,36,16411,15.2931,-3552.92,49927.9,1950.59,439.384,575.593,597.518,600.355
2,0,37,16960,15.2695,-3532.56,47562.8,1819.62,438.736,574.917,597.048,600.237
2,0,38,17151,15.3714,-3463.01,50101.3,1918.29,431.165,567.822,587.677,591.511
2,0,39,17970,13.8822,-1189.4,2193.44,15051.9,315.517,454.281,482.382,504.541
2,0,40,17935,14.5624,-3249.43,216488,91971,441.879,601.698,595.234,601.713
2,0,41,18490,15.4621,-3703.01,48060.5,31636.2,444.026,581.009,598.399,604.051
2,0,42,18388,15.7587,-3606.86,655591,2073.75,445.506,581.677,534.934,599.039
2,0,43,18750,15.3333,-3351.8,53619.5,2093.77,424.903,562.968,581.25,585.451
2,0,44,18789,16.1889,-3795.61,232801,4276.43,434.788,571.441,550.221,593.921
2,0,45,19243,16.6105,-3943.16,343370,2496.37,435.335,567.978,539.432,588.576
